0.0000	25.5633
0.1148	25.5777
0.2301	25.5850
0.3475	25.5898
0.4635	25.5368
0.5794	25.6236
0.6949	25.6139
0.8109	25.5970
0.9276	25.6356
1.0430	25.5898
1.1576	25.5898
1.2703	25.6019
1.3861	25.5922
1.5024	25.5657
1.6171	25.5802
1.7338	25.5609
1.8536	25.6067
1.9736	25.6839
2.0943	25.6187
2.2112	25.5994
2.3258	25.5464
2.4445	25.5777
2.5543	25.5826
2.6678	25.6163
2.7879	25.6091
2.9118	25.6187
3.0319	25.5753
3.1432	25.5970
3.2564	25.5609
3.3692	25.5464
3.4870	25.6091
3.5988	25.5802
3.7108	25.5681
3.8225	25.5970
3.9349	25.6091
4.0470	25.5994
4.1618	25.6043
4.2726	25.5585
4.3852	25.6284
4.4970	25.5946
4.6087	25.6163
4.7206	25.5874
4.8325	25.5753
4.9445	25.5970
5.0563	25.5681
5.1683	25.6236
5.2799	25.5874
5.3931	25.5946
5.5088	25.5681
5.6250	25.6115
5.7471	25.6019
5.8667	25.5777
5.9883	25.5657
6.1024	25.6163
6.2210	25.5946
6.3356	25.5850
6.4484	25.5826
6.5633	25.5874
6.6753	25.5802
6.7870	25.6091
6.8988	25.5753
7.0108	25.6332
7.1225	25.5970
7.2345	25.5777
7.3461	25.5826
7.4553	25.5826
7.5948	25.6091
7.7233	25.5826
7.8352	25.5753
7.9489	25.5850
8.0603	25.5705
8.1723	25.6139
8.2839	25.5802
8.3958	25.6043
8.5077	25.6260
8.6192	25.5657
8.7313	25.5874
8.8430	25.6236
8.9551	25.6115
9.0757	25.5753
9.1957	25.5826
9.3049	25.5898
9.4144	25.5946
9.5303	25.6115
9.6458	25.6212
9.7568	25.5946
9.8703	25.6260
9.9814	25.5657
10.0941	25.5874
10.2102	25.5898
10.3206	25.5850
10.4306	25.5633
10.5434	25.5609
10.6553	25.5633
10.7687	25.5609
10.8775	25.5633
10.9903	25.5705
11.1003	25.6139
11.2172	25.5705
11.3369	25.5850
11.4570	25.5512
11.5784	25.6212
11.6976	25.5826
11.8217	25.5753
11.9453	25.6139
12.0698	25.5657
12.1890	25.5729
12.3121	25.6091
12.4371	25.5777
12.5614	25.5898
12.6834	25.6163
12.8070	25.6139
12.9311	25.6139
13.0541	25.6887
13.1743	25.6163
13.2947	25.5850
13.4186	25.6115
13.5376	25.5777
13.6577	25.5994
13.7774	25.5585
13.8977	25.6019
14.0174	25.5464
14.1366	25.5970
14.2546	25.5874
14.3770	25.5994
14.4998	25.5560
14.6192	25.5681
14.7354	25.5898
14.8556	25.6019
14.9749	25.6091
15.0948	25.6067
15.2145	25.6212
15.3346	25.6236
15.4543	25.5657
15.5744	25.5898
15.6979	25.6163
15.8179	25.5705
15.9362	25.6019
16.0530	25.6043
16.1690	25.5609
16.2888	25.6429
16.4067	25.6187
16.5197	25.6139
16.6306	25.6091
16.7429	25.5970
16.8551	25.6019
16.9680	25.5729
17.0879	25.5874
17.2063	25.6308
17.3186	25.5512
17.4300	25.6115
17.5472	25.6284
17.6674	25.6187
17.7856	25.6187
17.9028	25.5705
18.0182	25.5970
18.1343	25.5826
18.2508	25.6019
18.3702	25.5826
18.4904	25.5633
18.6104	25.5657
18.7301	25.6091
18.8498	25.6477
18.9693	25.6260
19.0887	25.5729
19.2089	25.6260
19.3308	25.6115
19.4520	25.5826
19.5716	25.5560
19.6919	25.6212
19.8158	25.5994
19.9355	25.6332
20.0549	25.6139
20.1749	25.5705
20.2989	25.5729
20.4179	25.6404
20.5341	25.6236
20.6544	25.6525
20.7741	25.6019
20.8978	25.5753
21.0168	25.6212
21.1336	25.6236
21.2540	25.5681
21.3778	25.5994
21.4953	25.5826
21.6090	25.6621
21.7287	25.6115
21.8486	25.5585
21.9660	25.6429
22.0785	25.6356
22.1964	25.6187
22.3160	25.5729
22.4339	25.6187
22.5534	25.5970
22.6699	25.5585
22.7900	25.5705
22.9102	25.5922
23.0336	25.5802
23.1482	25.6019
23.2636	25.6260
23.3755	25.5609
23.4888	25.6019
23.6085	25.5657
23.7283	25.5850
23.8438	25.5946
23.9594	25.5922
24.0759	25.6043
24.1950	25.6187
24.3137	25.5802
24.4309	25.5729
24.5512	25.6380
24.6700	25.5994
24.7858	25.6429
24.9025	25.6236
25.0221	25.6260
25.1530	25.5705
25.2677	25.6356
25.3780	25.6043
25.4897	25.6067
25.6068	25.6694
25.7227	25.5970
25.8469	25.6067
25.9665	25.6115
26.0867	25.6212
26.2068	25.6091
26.3310	25.6043
26.4520	25.6308
26.5665	25.6429
26.6902	25.6019
26.8151	25.6549
26.9358	25.6356
27.0678	25.6332
27.1769	25.5874
27.2866	25.6163
27.3991	25.6404
27.5160	25.6332
27.6350	25.6404
27.7525	25.6308
27.8761	25.5994
28.0001	25.5729
28.1201	25.6236
28.2442	25.5922
28.3671	25.6236
28.4874	25.6212
28.6120	25.6019
28.7345	25.5874
28.8561	25.6043
28.9678	25.6067
29.0800	25.6332
29.1915	25.6139
29.3003	25.6115
29.4083	25.6549
29.5162	25.6429
29.6244	25.6236
29.7364	25.5994
29.8482	25.6308
29.9613	25.6019
30.0774	25.6236
30.1875	25.6790
30.2999	25.5777
30.4169	25.6284
30.5365	25.6067
30.6547	25.5970
30.7661	25.6115
30.8781	25.6067
30.9898	25.5970
31.1034	25.6718
31.2175	25.6260
31.3292	25.6404
31.4411	25.6308
31.5530	25.6380
31.6648	25.6453
31.7767	25.6091
31.8884	25.6139
32.0005	25.6380
32.1124	25.6380
32.2240	25.6404
32.3360	25.6404
32.4478	25.6429
32.5598	25.5705
32.6714	25.6597
32.7833	25.6429
32.8951	25.5994
33.0071	25.5633
33.1189	25.6404
33.2308	25.5994
33.3429	25.6019
33.4544	25.6139
33.5662	25.6308
33.6781	25.6284
33.7856	25.6429
33.8979	25.5994
34.0103	25.5585
34.1214	25.6356
34.2334	25.5994
34.3422	25.6212
34.4512	25.6380
34.5636	25.6212
34.6769	25.6163
34.7942	25.6187
34.9113	25.5994
35.0232	25.6308
35.1366	25.6308
35.2569	25.6091
35.3758	25.6284
35.4904	25.6019
35.6023	25.6549
35.7123	25.6043
35.8259	25.6091
35.9377	25.6067
36.0473	25.6525
36.1595	25.6404
36.2715	25.6043
36.3833	25.5946
36.4952	25.6525
36.6070	25.6404
36.7190	25.6501
36.8304	25.6935
36.9423	25.6163
37.0544	25.6019
37.1660	25.6187
37.2862	25.6404
37.4218	25.6043
37.5307	25.6260
37.6428	25.5802
37.7525	25.5922
37.8653	25.5850
37.9765	25.6163
38.0877	25.5994
38.2009	25.6139
38.3157	25.6380
38.4287	25.6067
38.5448	25.6260
38.6606	25.6525
38.7762	25.6067
38.8893	25.6187
39.0029	25.5826
39.1203	25.6332
39.2303	25.5970
39.3400	25.6115
39.4554	25.6260
39.5764	25.6597
39.6896	25.6187
39.8128	25.5970
39.9363	25.6380
40.0602	25.6597
40.1843	25.6187
40.3075	25.6212
40.4302	25.6212
40.5543	25.6091
40.6784	25.6212
40.8009	25.6139
40.9213	25.6429
41.0449	25.6163
41.1667	25.6477
41.2865	25.6597
41.4096	25.5922
41.5303	25.5994
41.6533	25.6332
41.7731	25.6573
41.8930	25.6212
42.0127	25.6525
42.1326	25.6163
42.2522	25.5970
42.3721	25.5681
42.4918	25.5946
42.6117	25.5705
42.7316	25.6356
42.8518	25.6646
42.9716	25.6043
43.0910	25.5585
43.2147	25.6597
43.3349	25.6091
43.4517	25.6163
43.5705	25.5681
43.6903	25.5777
43.8103	25.6260
43.9339	25.6332
44.0546	25.6236
44.1736	25.6260
44.2933	25.6501
44.4110	25.6091
44.5307	25.6284
44.6507	25.6332
44.7703	25.5633
44.8903	25.5994
45.0101	25.6356
45.1297	25.6236
45.2498	25.6429
45.3694	25.6067
45.4896	25.6621
45.6092	25.5633
45.7295	25.6670
45.8492	25.6260
45.9688	25.6067
46.0891	25.6115
46.2087	25.6356
46.3281	25.6356
46.4478	25.6115
46.5686	25.6067
46.6879	25.6404
46.8073	25.6019
46.9232	25.6067
47.0435	25.6187
47.1629	25.6187
47.2831	25.5994
47.4028	25.6236
47.5225	25.6115
47.6426	25.6212
47.7622	25.6380
47.8822	25.6067
48.0018	25.6597
48.1178	25.6356
48.2337	25.6187
48.3499	25.5970
48.4694	25.6091
48.5856	25.6621
48.7052	25.6670
48.8285	25.6284
48.9480	25.5657
49.0676	25.6718
49.1845	25.6212
49.3040	25.6356
49.4244	25.6621
49.5444	25.6212
49.6647	25.6187
49.7845	25.6284
49.9041	25.5874
50.0240	25.6549
50.1439	25.5946
50.2634	25.6091
50.3838	25.6477
50.5036	25.6115
50.6227	25.6670
50.7431	25.6332
50.8669	25.6187
50.9871	25.6501
51.1064	25.6115
51.2265	25.6043
51.3464	25.6670
51.4663	25.6284
51.5859	25.6236
51.7056	25.6646
51.8214	25.6380
51.9413	25.6212
52.0612	25.5826
52.1807	25.6212
52.2971	25.6091
52.4165	25.5874
52.5365	25.6019
52.6562	25.6260
52.7767	25.6453
52.8960	25.6573
53.0161	25.6573
53.1317	25.6839
53.2471	25.6163
53.3634	25.6911
53.4832	25.6429
53.5996	25.6742
53.7188	25.6429
53.8349	25.6043
53.9508	25.5633
54.0669	25.6477
54.1866	25.6212
54.3050	25.6212
54.4246	25.6236
54.5460	25.6670
54.6667	25.6139
54.7852	25.6911
54.9030	25.5970
55.0229	25.6043
55.1425	25.5922
55.2624	25.6525
55.3816	25.5633
55.5022	25.6501
55.6222	25.6718
55.7418	25.6212
55.8611	25.6091
55.9815	25.5802
56.1014	25.5657
56.2175	25.6453
56.3373	25.6573
56.4607	25.5850
56.5808	25.6429
56.7006	25.5271
56.8203	25.6356
56.9404	25.6332
57.0607	25.6766
57.1800	25.6404
57.2997	25.6646
57.4210	25.6766
57.5431	25.6115
57.6595	25.6043
57.7790	25.6332
57.8992	25.5946
58.0310	25.6694
58.1457	25.5777
58.2621	25.6380
58.3815	25.6332
58.5016	25.6477
58.6134	25.6380
58.7224	25.6814
58.8370	25.6115
58.9567	25.6284
59.0763	25.6646
59.1960	25.6549
59.3118	25.6670
59.4304	25.5994
59.5476	25.6501
59.6640	25.6573
59.7833	25.6212
59.8988	25.6284
60.0110	25.6380
60.1277	25.6260
60.2461	25.6236
60.3581	25.6597
60.4699	25.6646
60.5865	25.6380
60.7058	25.6091
60.8222	25.6429
60.9420	25.6549
61.0534	25.6260
61.1650	25.6597
61.2800	25.5994
61.3928	25.6766
61.5078	25.6477
61.6175	25.6356
61.7306	25.6380
61.8436	25.6477
61.9540	25.6356
62.0680	25.6260
62.1839	25.6621
62.2980	25.6477
62.4105	25.6404
62.5269	25.6429
62.6414	25.6356
62.7550	25.6067
62.8677	25.6308
62.9861	25.6380
63.1018	25.6332
63.2174	25.6380
63.3293	25.6718
63.4452	25.6284
63.5608	25.6212
63.6768	25.6187
63.7930	25.6236
63.9088	25.6284
64.0243	25.6453
64.1406	25.6308
64.2561	25.6429
64.3681	25.6549
64.4824	25.6670
64.5960	25.6380
64.7118	25.6236
64.8273	25.6453
64.9441	25.6742
65.0563	25.6742
65.1712	25.6742
65.2953	25.6380
65.4336	25.6404
65.5570	25.7007
65.6663	25.6935
65.7786	25.6694
65.8904	25.6380
66.0023	25.6380
66.1142	25.6212
66.2261	25.6597
66.3380	25.6742
66.4494	25.6356
66.5613	25.6573
66.6734	25.6236
66.7851	25.6863
66.8961	25.5970
67.0052	25.6139
67.1175	25.6670
67.2300	25.6332
67.3439	25.6573
67.4571	25.6308
67.5730	25.6453
67.6881	25.6501
67.8044	25.6115
67.9207	25.6597
68.0401	25.6790
68.1566	25.6863
68.2705	25.6356
68.3843	25.7104
68.5046	25.6573
